state,state_name,condition_category,condition_specific,responder_type,presumption_type,presumption_exists,rebuttable,years_service_required,pre_employment_exam_required,post_termination_months,post_termination_formula,discovery_during_employment_required,filing_deadline_notes,tobacco_exclusion,statute_citation,source_url,notes,needs_verification,iaff_url,data_retrieved
TN,Tennessee,mental,Post-traumatic stress disorder (PTSD); workers' compensation presumption,firefighter,statute,TRUE,TRUE,NA,FALSE,12,NA,FALSE,NA,NA,Tenn. Code Ann. § 7-51-206 (James 'Dustin' Samples Act),https://law.justia.com/codes/tennessee/title-7/chapter-51/part-2/section-7-51-206/,"True workers' compensation presumption under § 7-51-206, covering full-time paid firefighters in departments recognized by the TN State Fire Marshal, effective January 1, 2024 (Public Chapter 465). Qualifying traumatic incidents include: witnessing the death or injury of a minor who subsequently died; witnessing an individual's death involving serious bodily injury shocking the conscience; responding to an event where a victim sustained serious bodily injury shocking the conscience; or responding to an event where a co-worker, responder, or family member sustained serious bodily injury or died. PTSD must be diagnosed by a mental health professional within 1 year of the firefighter's final date of employment. The presumption is rebuttable by a preponderance of evidence that the PTSD was caused by non-service-connected risk factors. This is separate from, and in addition to, the § 8-50-119 treatment access mandate, which is tracked as its own entry in this dataset.",NA,https://www.iaff.org/presumptive-health/tn/,2026-06-04
TN,Tennessee,mental,PTSD (post-traumatic stress disorder),emt_paramedic,statute,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,Tenn. Code Ann. § 8-50-119,https://law.justia.com/codes/tennessee/title-8/chapter-50/part-1/section-8-50-119/,"Same as firefighter row — Tennessee Public Safety Behavioral Health Act applies to 'public safety employees' defined as emergency medical workers and professional firefighters. Treatment access mandate only, not a WC presumption. Effective July 1, 2018.",NA,https://www.iaff.org/presumptive-health/tn/,2026-05-23
TN,Tennessee,mental,Post-traumatic stress disorder (PTSD); workers' compensation presumption,emt_paramedic,statute,TRUE,TRUE,NA,FALSE,12,NA,FALSE,NA,NA,Tenn. Code Ann. § 7-51-206 (James 'Dustin' Samples Act),https://law.justia.com/codes/tennessee/title-7/chapter-51/part-2/section-7-51-206/,"True workers' compensation presumption under § 7-51-206, covering emergency medical responders (EMTs, technician-paramedics, and paramedics), effective July 1, 2025 (Public Chapter 480). Qualifying traumatic incidents include: witnessing the death or injury of a minor who subsequently died; witnessing an individual's death involving serious bodily injury shocking the conscience; responding to an event where a victim sustained serious bodily injury shocking the conscience; or responding to an event where a co-worker, responder, or family member sustained serious bodily injury or died. PTSD must be diagnosed by a mental health professional within 1 year of the responder's final date of employment. The presumption is rebuttable by a preponderance of evidence that the PTSD was caused by non-service-connected risk factors. This is separate from, and in addition to, the § 8-50-119 treatment access mandate, which is tracked as its own entry in this dataset.",NA,https://www.iaff.org/presumptive-health/tn/,2026-06-04
TN,Tennessee,mental,Post-traumatic stress disorder (PTSD); workers' compensation presumption,law_enforcement,statute,TRUE,TRUE,NA,FALSE,12,NA,FALSE,NA,NA,Tenn. Code Ann. § 7-51-206 (James 'Dustin' Samples Act),https://law.justia.com/codes/tennessee/title-7/chapter-51/part-2/section-7-51-206/,"True workers' compensation presumption under § 7-51-206, covering law enforcement officers, effective July 1, 2025 (Public Chapter 480). Qualifying traumatic incidents include: witnessing the death or injury of a minor who subsequently died; witnessing an individual's death involving serious bodily injury shocking the conscience; responding to an event where a victim sustained serious bodily injury shocking the conscience; or responding to an event where a co-worker, responder, or family member sustained serious bodily injury or died. PTSD must be diagnosed by a mental health professional within 1 year of the officer's final date of employment. The presumption is rebuttable by a preponderance of evidence that the PTSD was caused by non-service-connected risk factors. This is separate from, and in addition to, the § 8-50-119 treatment access mandate, which is tracked as its own entry in this dataset.",NA,https://www.iaff.org/presumptive-health/tn/,2026-06-04
TX,Texas,cancer,"stomach, colon, rectum, skin, prostate, testis, or brain cancer; non-Hodgkin's lymphoma; multiple myeloma; malignant melanoma; renal cell carcinoma",firefighter,statute,TRUE,TRUE,5,TRUE,NA,NA,TRUE,NA,TRUE,Tex. Gov't Code § 607.055,https://texas.public.law/statutes/tex._gov't_code_section_607.055,"CORRECTED (2026-08-07 research): SB 2551 (2019, Ch. 701) removed the original exposure-based/IARC-referenced eligibility test entirely for this presumption -- the firefighter need only be diagnosed with one of the 11 enumerated cancer types above; no showing of heat/smoke/radiation/carcinogen exposure is required (that requirement predates the 2019 amendment and no longer applies). Rebuttal per § 607.058 requires preponderance of evidence; ALJ must consider whether a qualified expert relying on evidence-based medicine stated the opinion. Tobacco exclusion: disease known to be caused by tobacco use bars the presumption if firefighter/EMT or smoking spouse used tobacco.",NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,cancer,"stomach, colon, rectum, skin, prostate, testis, or brain cancer; non-Hodgkin's lymphoma; multiple myeloma; malignant melanoma; renal cell carcinoma",firefighter_volunteer,statute,TRUE,TRUE,5,TRUE,NA,NA,TRUE,NA,TRUE,"Tex. Gov't Code §§ 607.052(f), 607.055",https://texas.public.law/statutes/tex._gov't_code_section_607.052,Volunteer firefighters explicitly covered under § 607.052(f). Must participate in minimum 40% of drills and 25% of fire or emergency calls while on call. CORRECTED (2026-08-07 research): SB 2551 (2019) removed the exposure-based eligibility test -- volunteer firefighters need only be diagnosed with one of the 11 enumerated cancer types; no carcinogen/radiation exposure showing required. Same terms as paid firefighter row under § 607.055.,NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,cancer,"stomach, colon, rectum, skin, prostate, testis, or brain cancer; non-Hodgkin's lymphoma; multiple myeloma; malignant melanoma; renal cell carcinoma",emt_paramedic,statute,TRUE,TRUE,5,TRUE,NA,NA,TRUE,NA,TRUE,Tex. Gov't Code § 607.055,https://texas.public.law/statutes/tex._gov't_code_section_607.055,Same terms as firefighter row under § 607.055. Tobacco exclusion applies.,NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,cardiovascular,"acute myocardial infarction, stroke",firefighter,statute,TRUE,TRUE,5,TRUE,NA,NA,TRUE,NA,TRUE,Tex. Gov't Code § 607.056,https://texas.public.law/statutes/tex._gov't_code_section_607.056,"Requires that while on duty, firefighter was engaged in nonroutine stressful or strenuous physical activity (fire suppression, rescue, hazmat, EMS, emergency response, or nonroutine training exercise) AND the AMI/stroke occurred during that activity. Does not include clerical, administrative, or nonmanual activities. Tobacco exclusion applies.",NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,cardiovascular,"acute myocardial infarction, stroke",firefighter_volunteer,statute,TRUE,TRUE,5,TRUE,NA,NA,TRUE,NA,TRUE,"Tex. Gov't Code §§ 607.052(f), 607.056",https://texas.public.law/statutes/tex._gov't_code_section_607.052,Volunteer firefighters explicitly covered under § 607.052(f). Must participate in minimum 40% of drills and 25% of fire or emergency calls while on call. AMI/stroke must occur during nonroutine strenuous activity while on duty. Same terms as paid firefighter row under § 607.056.,NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,cardiovascular,"acute myocardial infarction, stroke",emt_paramedic,statute,TRUE,TRUE,5,TRUE,NA,NA,TRUE,NA,TRUE,Tex. Gov't Code § 607.056,https://texas.public.law/statutes/tex._gov't_code_section_607.056,Same terms as firefighter row under § 607.056. AMI/stroke must occur during nonroutine strenuous activity while on duty. Tobacco exclusion applies.,NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,cardiovascular,"acute myocardial infarction, stroke",law_enforcement,statute,TRUE,TRUE,5,TRUE,NA,NA,TRUE,NA,TRUE,Tex. Gov't Code § 607.056,https://texas.public.law/statutes/tex._gov't_code_section_607.056,"Requires that while on duty, the peace officer was engaged in nonroutine stressful or strenuous physical activity (pursuit, arrest, hazmat, emergency response, or nonroutine training exercise) AND the AMI/stroke occurred during that activity — does not include clerical, administrative, or nonmanual activities. Same terms as the firefighter/EMT row under § 607.056. Covers peace officers under Article 2.12, Code of Criminal Procedure (§ 607.052 applicability). Tobacco exclusion applies. NOTE (2026-07-02 correction): this row was missing entirely from the original pre-pipeline data despite § 607.052/this section explicitly covering peace officers — added after the gap was caught on the live dashboard.",NA,https://www.iaff.org/presumptive-health/tx/,2026-07-02
TX,Texas,respiratory,"any disease or illness of the lungs or respiratory tract with a statistically positive correlation with firefighter/EMT service (excluding tuberculosis, which is covered separately)",firefighter,statute,TRUE,TRUE,5,TRUE,NA,NA,TRUE,NA,TRUE,Tex. Gov't Code § 607.054,https://texas.public.law/statutes/tex._gov't_code_section_607.054,Same statute as TB/infectious row; this row captures the non-TB respiratory coverage. Statute language: 'any other disease or illness of the lungs or respiratory tract that has a statistically positive correlation with service as a firefighter or emergency medical technician.' Tobacco exclusion and discovery-during-employment requirement apply.,NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,respiratory,any disease or illness of the lungs or respiratory tract with a statistically positive correlation with firefighter service (excluding tuberculosis),firefighter_volunteer,statute,TRUE,TRUE,5,TRUE,NA,NA,TRUE,NA,TRUE,"Tex. Gov't Code §§ 607.052(f), 607.054",https://texas.public.law/statutes/tex._gov't_code_section_607.052,Volunteer firefighters explicitly covered under § 607.052(f); must participate in minimum 40% of drills and 25% of fire or emergency calls while on call. Same terms as paid firefighter respiratory row under § 607.054.,NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,respiratory,any disease or illness of the lungs or respiratory tract with a statistically positive correlation with firefighter/EMT service (excluding tuberculosis),emt_paramedic,statute,TRUE,TRUE,5,TRUE,NA,NA,TRUE,NA,TRUE,Tex. Gov't Code § 607.054,https://texas.public.law/statutes/tex._gov't_code_section_607.054,Same terms as firefighter respiratory row under § 607.054. Tobacco exclusion and discovery-during-employment requirement apply.,NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,respiratory,"any disease or illness of the lungs or respiratory tract with a statistically positive correlation with peace officer service (excluding tuberculosis, which is covered separately)",law_enforcement,statute,TRUE,TRUE,5,TRUE,NA,NA,TRUE,NA,TRUE,Tex. Gov't Code § 607.054,https://texas.public.law/statutes/tex._gov't_code_section_607.054,"Same terms as the firefighter/EMT respiratory row under § 607.054. Covers peace officers under Article 2.12, Code of Criminal Procedure, employed by a political subdivision (§ 607.052 applicability). Tobacco exclusion and discovery-during-employment requirement apply. NOTE (2026-07-02 correction): this row was missing entirely from the original pre-pipeline data despite § 607.052/this section explicitly covering peace officers — added after the gap was caught on the live dashboard.",NA,https://www.iaff.org/presumptive-health/tx/,2026-07-02
TX,Texas,infectious,tuberculosis,firefighter,statute,TRUE,TRUE,5,TRUE,NA,NA,TRUE,NA,TRUE,Tex. Gov't Code § 607.054,https://texas.public.law/statutes/tex._gov't_code_section_607.054,§ 607.054 covers TB (infectious) and other lung/respiratory diseases (respiratory) in one statutory provision; split into two rows per schema rules. Rebuttal per § 607.058 requires preponderance of evidence that non-service cause was a substantial factor; ALJ must consider whether a qualified expert relying on evidence-based medicine so stated. Tobacco exclusion under § 607.052(b)(4): does not apply if disease is known to be tobacco-caused and firefighter/EMT or their smoking spouse used tobacco during the marriage. Disease must be discovered during employment.,NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,infectious,tuberculosis,firefighter_volunteer,statute,TRUE,TRUE,5,TRUE,NA,NA,TRUE,NA,TRUE,"Tex. Gov't Code §§ 607.052(f), 607.054",https://texas.public.law/statutes/tex._gov't_code_section_607.052,Volunteer firefighters explicitly covered under § 607.052(f); must participate in minimum 40% of drills and 25% of fire or emergency calls while on call. Same terms as paid firefighter TB row under § 607.054.,NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,infectious,tuberculosis,emt_paramedic,statute,TRUE,TRUE,5,TRUE,NA,NA,TRUE,NA,TRUE,Tex. Gov't Code § 607.054,https://texas.public.law/statutes/tex._gov't_code_section_607.054,Same terms as firefighter TB row under § 607.054. Applies to EMTs covered under § 607.052.,NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,infectious,tuberculosis,law_enforcement,statute,TRUE,TRUE,5,TRUE,NA,NA,TRUE,NA,TRUE,Tex. Gov't Code § 607.054,https://texas.public.law/statutes/tex._gov't_code_section_607.054,"§ 607.054 covers TB (infectious) and other lung/respiratory diseases (respiratory) in one statutory provision; split into two rows per schema rules, matching the firefighter/EMT TB row. Covers peace officers under Article 2.12, Code of Criminal Procedure (§ 607.052 applicability). Rebuttal per § 607.058 requires preponderance of evidence that a non-service cause was a substantial factor. Tobacco exclusion applies; disease must be discovered during employment. NOTE (2026-07-02 correction): this row was missing entirely from the original pre-pipeline data despite § 607.052/this section explicitly covering peace officers — added after the gap was caught on the live dashboard.",NA,https://www.iaff.org/presumptive-health/tx/,2026-07-02
TX,Texas,mental,PTSD (post-traumatic stress disorder),firefighter,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,Tex. Labor Code § 504.019,https://texas.public.law/statutes/tex._labor_code_section_504.019,"Applies to firefighters subject to certification by Texas Commission on Fire Protection whose principal duties are firefighting and aircraft crash and rescue, employed by a political subdivision. PTSD must be diagnosed as caused by an event in course and scope of employment, and preponderance of evidence must show the event was a substantial contributing factor. Mental/emotional injury from legitimate personnel action (transfer, promotion, demotion, termination) is not compensable per § 408.006.",NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,mental,PTSD (post-traumatic stress disorder),emt_paramedic,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,Tex. Labor Code § 504.019,https://texas.public.law/statutes/tex._labor_code_section_504.019,"Applies to persons licensed under Chapter 773, Health and Safety Code, as emergency care attendants, EMTs, EMT-intermediates, EMT-paramedics, or licensed paramedics, employed by a political subdivision. Same PTSD diagnostic and causation requirements as firefighter row.",NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,mental,PTSD (post-traumatic stress disorder),law_enforcement,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,Tex. Labor Code § 504.019,https://texas.public.law/statutes/tex._labor_code_section_504.019,"Applies to peace officers under Article 2.12, Code of Criminal Procedure, employed by a political subdivision. Same PTSD diagnostic and causation requirements. Mental/emotional injury from legitimate personnel action is not compensable.",NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,other,"Retiree critical-illness/health benefit — triggered by post-retirement diagnosis (within 3 years of retirement) of an enumerated § 607.055 cancer, acute myocardial infarction, or stroke",firefighter,employer_benefit,TRUE,NA,NA,NA,36,Diagnosis must occur within 3 years (36 months) of retirement,FALSE,NA,NA,"Tex. Gov't Code §§ 607.151–607.153 (HB 4144, Acts 2025, 89th Leg., R.S.)",https://capitol.texas.gov/tlodocs/89R/billtext/html/HB04144F.htm,"This is not a workers' compensation presumption. It is a freestanding, mandatory employer-funded benefit: either a lump-sum or 3-month critical-illness supplemental income payment (the lesser of the retiree's final annual salary or $100,000, adjusted for inflation every 5 years), or comparable post-retirement health coverage. It is structurally similar to Florida's § 112.1816 program. Effective September 1, 2025, it applies only to firefighters and peace officers retiring on or after January 1, 2026 from a department or agency with 50 or more personnel. Political subdivisions that already provide comparable retiree health coverage are exempt. EMTs are not covered.",NA,https://www.iaff.org/presumptive-health/tx/,2026-07-02
TX,Texas,other,smallpox; disability or death from preventative immunization against smallpox or other disease,firefighter,statute,TRUE,FALSE,5,TRUE,NA,NA,TRUE,NA,NA,Tex. Gov't Code § 607.053,https://texas.public.law/statutes/tex._gov't_code_section_607.053,"Cannot be rebutted by evidence that immunization was not required by employer, not required by law, or received voluntarily. 5-year service and pre-employment exam requirements apply via § 607.052 applicability section. Disease must be discovered during employment per § 607.052(a)(3). Tobacco exclusion applies under § 607.052(b)(4).",NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,other,smallpox; disability or death from preventative immunization against smallpox or other disease,firefighter_volunteer,statute,TRUE,FALSE,5,TRUE,NA,NA,TRUE,NA,NA,"Tex. Gov't Code §§ 607.052(f), 607.053",https://texas.public.law/statutes/tex._gov't_code_section_607.052,Volunteer firefighters explicitly covered under § 607.052(f). Must participate in minimum 40% of drills and 25% of fire or emergency calls while on call. Same terms as paid firefighter row under § 607.053.,NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,other,smallpox; disability or death from preventative immunization against smallpox or other disease,emt_paramedic,statute,TRUE,FALSE,5,TRUE,NA,NA,TRUE,NA,NA,Tex. Gov't Code § 607.053,https://texas.public.law/statutes/tex._gov't_code_section_607.053,"Same terms as firefighter row. EMTs and emergency medical technicians covered under § 607.052 applicability. Cannot be rebutted by evidence immunization was voluntary. 5-year service and pre-employment exam requirements per § 607.052. Volunteer firefighters covered if meeting activity thresholds (40% of drills, 25% of calls).",NA,https://www.iaff.org/presumptive-health/tx/,2026-05-23
TX,Texas,other,"Retiree critical-illness/health benefit — triggered by post-retirement diagnosis (within 3 years of retirement) of an enumerated § 607.055 cancer, acute myocardial infarction, or stroke",law_enforcement,employer_benefit,TRUE,NA,NA,NA,36,Diagnosis must occur within 3 years (36 months) of retirement,FALSE,NA,NA,"Tex. Gov't Code §§ 607.151–607.153 (HB 4144, Acts 2025, 89th Leg., R.S.)",https://capitol.texas.gov/tlodocs/89R/billtext/html/HB04144F.htm,"This is not a workers' compensation presumption. It is a freestanding, mandatory employer-funded benefit: either a lump-sum or 3-month critical-illness supplemental income payment (the lesser of the retiree's final annual salary or $100,000, adjusted for inflation every 5 years), or comparable post-retirement health coverage. It is structurally similar to Florida's § 112.1816 program. Effective September 1, 2025, it applies only to peace officers and firefighters retiring on or after January 1, 2026 from a department or agency with 50 or more personnel. Political subdivisions that already provide comparable retiree health coverage are exempt. EMTs are not covered.",NA,https://www.iaff.org/presumptive-health/tx/,2026-07-02
TX,Texas,other,smallpox; disability or death from preventative immunization against smallpox or other disease,law_enforcement,statute,TRUE,FALSE,5,TRUE,NA,NA,TRUE,NA,NA,Tex. Gov't Code § 607.053,https://texas.public.law/statutes/tex._gov't_code_section_607.053,"Cannot be rebutted by evidence that the immunization was not required by employer, not required by law, or received voluntarily. Same terms as the firefighter/EMT row under § 607.053. Covers peace officers under Article 2.12, Code of Criminal Procedure (§ 607.052 applicability). Disease must be discovered during employment per § 607.052(a)(3). NOTE (2026-07-02 correction): this row was missing entirely from the original pre-pipeline data despite § 607.052/this section explicitly covering peace officers — added after the gap was caught on the live dashboard.",NA,https://www.iaff.org/presumptive-health/tx/,2026-07-02
UT,Utah,cancer,"bladder cancer, brain cancer, colorectal cancer, esophageal cancer, kidney cancer, leukemia, lung cancer, lymphoma, malignant melanoma, mesothelioma, oropharynx cancer, ovarian cancer, prostate cancer, testicular cancer, thyroid cancer (15 types; expanded from 4 by HB 65, signed March 25, 2025, eff. January 1, 2026)",firefighter,statute,TRUE,TRUE,8,TRUE,NA,NA,NA,"Cause of action arises on the date (after May 12, 2015) that the employee: suffers disability, knows or should have known the disease is caused by employment, and files a claim.",TRUE,Utah Code 34A-3-113,https://le.utah.gov/xcode/Title34A/Chapter3/34A-3-S113.html,"HB 65 (""Firefighter Cancer Amendments,"" signed March 25, 2025) expanded the covered cancer list from 4 types (pharynx, esophagus, lung, mesothelioma) to 15 types, effective July 1, 2025. Covers paid and volunteer firefighters (§ 67-20-2(5)(b)(ii)). Requires 8 years of minimum service and annual physical examinations during employment. Starting at 7 years of service, biennial physicals and Rocky Mountain Center cancer screenings are also required (screening program start date: July 1, 2026). Tobacco exclusion: no tobacco or cannabis use for the 8 years preceding the report of the condition (cannabis was added alongside tobacco for respiratory tract cancers by HB 65).",NA,https://www.iaff.org/presumptive-health/ut/,2026-05-23
UT,Utah,cancer,"bladder cancer, brain cancer, colorectal cancer, esophageal cancer, kidney cancer, leukemia, lung cancer, lymphoma, malignant melanoma, mesothelioma, oropharynx cancer, ovarian cancer, prostate cancer, testicular cancer, thyroid cancer (15 types; expanded from 4 by HB 65, signed March 25, 2025, eff. January 1, 2026)",firefighter_volunteer,statute,TRUE,TRUE,8,TRUE,NA,NA,NA,"Cause of action arises on the date (after May 12, 2015) that the employee: suffers disability, knows or should have known the disease is caused by employment, and files a claim.",TRUE,Utah Code 34A-3-113,https://le.utah.gov/xcode/Title34A/Chapter3/34A-3-S113.html,"HB 65 (""Firefighter Cancer Amendments,"" signed March 25, 2025) expanded the covered cancer list from 4 types (pharynx, esophagus, lung, mesothelioma) to 15 types, effective July 1, 2025. Covers paid and volunteer firefighters (§ 67-20-2(5)(b)(ii)). Requires 8 years of minimum service and annual physical examinations during employment. Starting at 7 years of service, biennial physicals and Rocky Mountain Center cancer screenings are also required (screening program start date: July 1, 2026). Tobacco exclusion: no tobacco or cannabis use for the 8 years preceding the report of the condition (cannabis was added alongside tobacco for respiratory tract cancers by HB 65).",NA,https://www.iaff.org/presumptive-health/ut/,2026-05-23
UT,Utah,cardiovascular,"heart disease, lung disease, respiratory tract condition",firefighter,statute,TRUE,TRUE,5,NA,NA,NA,NA,NA,NA,Utah Code 49-16-102,NA,"Covers paid firefighters only (2,080 hrs/year). A firefighter who received a service-connected disability for 6+ months due to violence or illness other than heart/lung/respiratory, then returned to service, cannot invoke the presumption for heart/lung/respiratory for 2 years after return unless clear and convincing evidence of direct causation from firefighter service.",NA,https://www.iaff.org/presumptive-health/ut/,2026-05-23
UT,Utah,respiratory,"heart disease, lung disease, respiratory tract condition",firefighter,statute,TRUE,TRUE,5,NA,NA,NA,NA,NA,NA,Utah Code 49-16-102,NA,"Same statute and same conditions as cardiovascular row; lung disease and respiratory tract condition covered alongside heart disease. Paid firefighters only (2,080 hrs/year). 2-year re-entry exclusion applies (see cardiovascular row).",NA,https://www.iaff.org/presumptive-health/ut/,2026-05-23
UT,Utah,infectious,diseases defined under Section 78B-8-401 (bloodborne/communicable diseases) contracted through significant exposure,emt_paramedic,statute,TRUE,TRUE,NA,TRUE,3,NA,FALSE,Must test positive during tenure of employment or within 3 months after termination.,NA,Utah Code 34A-2-901,https://codes.findlaw.com/ut/title-34a-utah-labor-code/ut-code-sect-34a-2-901/,"Two pathways: (1) Employment commenced before July 1, 1988: tests positive during employment or within 3 months post-termination; (2) Employment commenced on/after July 1, 1988: must test negative at commencement AND 3 months later, then test positive during employment or within 3 months post-termination. Agency must inform providers of provisions at commencement and termination.",NA,https://www.iaff.org/presumptive-health/ut/,2026-05-23
VA,Virginia,cancer,"leukemia, pancreatic, prostate, rectal, throat (pharynx/larynx/adenoid/tonsil/esophagus/trachea/nasopharynx/oropharynx/hypopharynx), ovarian, breast, colon (dx on/after 7/1/2020), brain (dx on/after 7/1/2020), testicular (dx on/after 7/1/2020), bladder (dx on/after 7/1/2023), thyroid (dx on/after 7/1/2023)",firefighter,statute,TRUE,TRUE,5,TRUE,NA,NA,NA,NA,FALSE,Va. Code § 65.2-402(C),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402/,"Covers salaried/volunteer firefighters and DEM hazmat officers. Colon, brain, and testicular: no presumption for diagnosis before July 1, 2020. Bladder and thyroid: no presumption for diagnosis before July 1, 2023. Rebuttable presumption.",NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,cancer,"leukemia, pancreatic, prostate, rectal, throat cancer (pharynx, larynx, adenoid, tonsil, esophagus, trachea, nasopharynx, oropharynx, hypopharynx — definition clarified by cc. 392, 404, eff. July 1, 2025), ovarian, breast, colon, brain, testicular, bladder, thyroid",firefighter_volunteer,statute,TRUE,TRUE,5,TRUE,NA,NA,NA,NA,FALSE,Va. Code § 65.2-402(C),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402/,"Volunteer firefighters explicitly named. Same effective-date restrictions as salaried firefighters for colon, brain, testicular, bladder, thyroid. Rebuttable presumption.",NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,cancer,"leukemia, pancreatic, prostate, rectal, throat cancer (pharynx, larynx, adenoid, tonsil, esophagus, trachea, nasopharynx, oropharynx, hypopharynx — definition clarified by cc. 392, 404, eff. July 1, 2025), ovarian, breast, colon, brain, testicular, bladder, thyroid",law_enforcement,statute,TRUE,TRUE,5,TRUE,NA,NA,NA,NA,FALSE,Va. Code § 65.2-402(C),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402/,"Covers State Police Officers' Retirement System members who handle hazardous materials, infectious substances, radiological agents, fentanyl, or methamphetamine; commercial vehicle enforcement officers/motor carrier safety troopers; arson/bomb investigators (state police); full-time enforcement division motor vehicle officers. Rebuttable presumption.",NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,cardiovascular,"heart disease, hypertension",firefighter,statute,TRUE,TRUE,5,TRUE,NA,NA,NA,NA,FALSE,Va. Code § 65.2-402(B),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402/,Covers salaried and volunteer firefighters. Broad law enforcement coverage under same section (see law_enforcement row). Rebuttable presumption.,NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,cardiovascular,"heart disease, hypertension",firefighter_volunteer,statute,TRUE,TRUE,5,TRUE,NA,NA,NA,NA,FALSE,Va. Code § 65.2-402(B),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402/,Volunteer firefighters explicitly named. Rebuttable presumption.,NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,cardiovascular,"heart disease, hypertension",emt_paramedic,statute,TRUE,TRUE,5,TRUE,NA,NA,NA,NA,FALSE,Va. Code § 65.2-402(B),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402/,Covers salaried/volunteer EMS personnel where the locality has adopted an authorizing resolution. Coverage is not automatic — requires local legislative action. Rebuttable presumption.,NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,cardiovascular,"heart disease, hypertension",law_enforcement,statute,TRUE,TRUE,5,TRUE,NA,NA,NA,NA,FALSE,Va. Code § 65.2-402(B),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402/,"Covers State Police Officers' Retirement System members; county/city/town police; sheriffs/deputy sheriffs; Virginia Marine Police; conservation police; Capitol Police; Virginia ABC special agents; airport authority police (Metropolitan Washington, Norfolk); Virginia Port Authority police; campus police. Rebuttable presumption.",NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,respiratory,respiratory disease,firefighter,statute,TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,FALSE,Va. Code § 65.2-402(A),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402/,"Covers salaried firefighters, volunteer firefighters, and Department of Emergency Management hazardous materials officers. Rebuttable by preponderance of competent evidence to the contrary.",NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,respiratory,respiratory disease,firefighter_volunteer,statute,TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,FALSE,Va. Code § 65.2-402(A),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402/,Volunteer firefighters explicitly named. Rebuttable by preponderance of competent evidence to the contrary.,NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,infectious,COVID-19,firefighter,statute,TRUE,TRUE,NA,FALSE,NA,NA,NA,"Applies to deaths/disabilities on or after July 1, 2020.",FALSE,Va. Code § 65.2-402.1(B)(2),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402.1/,"Salaried/volunteer firefighters. Requires positive diagnostic test, appropriate incubation period, and symptoms requiring medical treatment. Vaccine refusal disqualifies from presumption. Rebuttable presumption.",NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
